drug_id,alpha1|BZD_GAMMA2_056|ASP|salt_bridge|frequency,alpha1|BZD_GAMMA2_058|TYR|hydrogen_bond|frequency,alpha1|BZD_GAMMA2_058|TYR|hydrophobic_interaction|frequency,alpha1|BZD_GAMMA2_058|TYR|pi_stack|frequency,alpha1|BZD_GAMMA2_058|TYR|pi_stack|P_frequency,alpha1|BZD_GAMMA2_058|TYR|pi_stack|T_frequency,alpha1|BZD_GAMMA2_058|TYR|pi_stack|centdist_mean,alpha1|BZD_GAMMA2_058|TYR|pi_stack|angle_mean,alpha1|BZD_GAMMA2_058|TYR|pi_stack|offset_mean,alpha1|BZD_GAMMA2_060|ASN|hydrogen_bond|frequency,alpha1|BZD_GAMMA2_077|PHE|hydrogen_bond|frequency,alpha1|BZD_GAMMA2_077|PHE|hydrophobic_interaction|frequency,alpha1|BZD_GAMMA2_077|PHE|pi_stack|frequency,alpha1|BZD_GAMMA2_077|PHE|pi_stack|P_frequency,alpha1|BZD_GAMMA2_077|PHE|pi_stack|T_frequency,alpha1|BZD_GAMMA2_077|PHE|pi_stack|centdist_mean,alpha1|BZD_GAMMA2_077|PHE|pi_stack|angle_mean,alpha1|BZD_GAMMA2_077|PHE|pi_stack|offset_mean,alpha1|BZD_GAMMA2_079|ALA|hydrophobic_interaction|frequency,alpha1|BZD_GAMMA2_142|THR|hydrophobic_interaction|frequency,alpha1|BZD_GAMMA2_189|GLU|halogen_bond|frequency,alpha1|BZD_GAMMA2_189|GLU|hydrogen_bond|frequency,alpha1|BZD_GAMMA2_189|GLU|salt_bridge|frequency,alpha1|BZD_GAMMA2_192|ASP|hydrogen_bond|frequency,alpha1|BZD_GAMMA2_192|ASP|hydrophobic_interaction|frequency,alpha1|BZD_GAMMA2_192|ASP|salt_bridge|frequency,alpha1|BZD_GAMMA2_195|SER|halogen_bond|frequency,alpha1|BZD_GAMMA2_195|SER|hydrogen_bond|frequency,alpha1|BZD_SITE_100|PHE|hydrophobic_interaction|frequency,alpha1|BZD_SITE_100|PHE|pi_stack|frequency,alpha1|BZD_SITE_100|PHE|pi_stack|P_frequency,alpha1|BZD_SITE_100|PHE|pi_stack|T_frequency,alpha1|BZD_SITE_100|PHE|pi_stack|centdist_mean,alpha1|BZD_SITE_100|PHE|pi_stack|angle_mean,alpha1|BZD_SITE_100|PHE|pi_stack|offset_mean,alpha1|BZD_SITE_102|HIS|halogen_bond|frequency,alpha1|BZD_SITE_102|HIS|hydrogen_bond|frequency,alpha1|BZD_SITE_102|HIS|hydrophobic_interaction|frequency,alpha1|BZD_SITE_102|HIS|pi_cation_interaction|frequency,alpha1|BZD_SITE_102|HIS|pi_stack|frequency,alpha1|BZD_SITE_102|HIS|pi_stack|P_frequency,alpha1|BZD_SITE_102|HIS|pi_stack|T_frequency,alpha1|BZD_SITE_102|HIS|pi_stack|centdist_mean,alpha1|BZD_SITE_102|HIS|pi_stack|angle_mean,alpha1|BZD_SITE_102|HIS|pi_stack|offset_mean,alpha1|BZD_SITE_103|ASN|hydrogen_bond|frequency,alpha1|BZD_SITE_103|ASN|hydrophobic_interaction|frequency,alpha1|BZD_SITE_138|GLU|hydrogen_bond|frequency,alpha1|BZD_SITE_156|LYS|halogen_bond|frequency,alpha1|BZD_SITE_156|LYS|hydrogen_bond|frequency,alpha1|BZD_SITE_156|LYS|hydrophobic_interaction|frequency,alpha1|BZD_SITE_156|LYS|pi_cation_interaction|frequency,alpha1|BZD_SITE_160|TYR|halogen_bond|frequency,alpha1|BZD_SITE_160|TYR|hydrophobic_interaction|frequency,alpha1|BZD_SITE_160|TYR|pi_stack|frequency,alpha1|BZD_SITE_160|TYR|pi_stack|P_frequency,alpha1|BZD_SITE_160|TYR|pi_stack|T_frequency,alpha1|BZD_SITE_160|TYR|pi_stack|centdist_mean,alpha1|BZD_SITE_160|TYR|pi_stack|angle_mean,alpha1|BZD_SITE_160|TYR|pi_stack|offset_mean,alpha1|BZD_SITE_203|VAL|halogen_bond|frequency,alpha1|BZD_SITE_203|VAL|hydrophobic_interaction|frequency,alpha1|BZD_SITE_204|GLN|halogen_bond|frequency,alpha1|BZD_SITE_204|GLN|hydrogen_bond|frequency,alpha1|BZD_SITE_204|GLN|hydrophobic_interaction|frequency,alpha1|BZD_SITE_205|SER|hydrogen_bond|frequency,alpha1|BZD_SITE_206|SER|hydrogen_bond|frequency,alpha1|BZD_SITE_207|THR|hydrogen_bond|frequency,alpha1|BZD_SITE_207|THR|hydrophobic_interaction|frequency,alpha1|BZD_SITE_210|TYR|hydrogen_bond|frequency,alpha1|BZD_SITE_210|TYR|hydrophobic_interaction|frequency,alpha1|BZD_SITE_210|TYR|pi_cation_interaction|frequency,alpha1|BZD_SITE_210|TYR|pi_stack|frequency,alpha1|BZD_SITE_210|TYR|pi_stack|P_frequency,alpha1|BZD_SITE_210|TYR|pi_stack|T_frequency,alpha1|BZD_SITE_210|TYR|pi_stack|centdist_mean,alpha1|BZD_SITE_210|TYR|pi_stack|angle_mean,alpha1|BZD_SITE_210|TYR|pi_stack|offset_mean,alpha2|BZD_GAMMA2_056|ASP|halogen_bond|frequency,alpha2|BZD_GAMMA2_056|ASP|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_058|TYR|halogen_bond|frequency,alpha2|BZD_GAMMA2_058|TYR|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_058|TYR|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_058|TYR|pi_stack|frequency,alpha2|BZD_GAMMA2_058|TYR|pi_stack|P_frequency,alpha2|BZD_GAMMA2_058|TYR|pi_stack|T_frequency,alpha2|BZD_GAMMA2_058|TYR|pi_stack|centdist_mean,alpha2|BZD_GAMMA2_058|TYR|pi_stack|angle_mean,alpha2|BZD_GAMMA2_058|TYR|pi_stack|offset_mean,alpha2|BZD_GAMMA2_059|VAL|halogen_bond|frequency,alpha2|BZD_GAMMA2_060|ASN|halogen_bond|frequency,alpha2|BZD_GAMMA2_060|ASN|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_060|ASN|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_061|SER|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_075|ASP|halogen_bond|frequency,alpha2|BZD_GAMMA2_075|ASP|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_077|PHE|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_077|PHE|pi_stack|frequency,alpha2|BZD_GAMMA2_077|PHE|pi_stack|P_frequency,alpha2|BZD_GAMMA2_077|PHE|pi_stack|T_frequency,alpha2|BZD_GAMMA2_077|PHE|pi_stack|centdist_mean,alpha2|BZD_GAMMA2_077|PHE|pi_stack|angle_mean,alpha2|BZD_GAMMA2_077|PHE|pi_stack|offset_mean,alpha2|BZD_GAMMA2_079|ALA|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_142|THR|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_144|ARG|halogen_bond|frequency,alpha2|BZD_GAMMA2_144|ARG|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_192|ASP|halogen_bond|frequency,alpha2|BZD_GAMMA2_192|ASP|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_192|ASP|hydrophobic_interaction|frequency,alpha2|BZD_GAMMA2_192|ASP|salt_bridge|frequency,alpha2|BZD_GAMMA2_195|SER|halogen_bond|frequency,alpha2|BZD_GAMMA2_195|SER|hydrogen_bond|frequency,alpha2|BZD_GAMMA2_196|TRP|hydrogen_bond|frequency,alpha2|BZD_SITE_100|PHE|hydrophobic_interaction|frequency,alpha2|BZD_SITE_102|HIS|hydrogen_bond|frequency,alpha2|BZD_SITE_102|HIS|hydrophobic_interaction|frequency,alpha2|BZD_SITE_102|HIS|pi_cation_interaction|frequency,alpha2|BZD_SITE_102|HIS|pi_stack|frequency,alpha2|BZD_SITE_102|HIS|pi_stack|P_frequency,alpha2|BZD_SITE_102|HIS|pi_stack|T_frequency,alpha2|BZD_SITE_102|HIS|pi_stack|centdist_mean,alpha2|BZD_SITE_102|HIS|pi_stack|angle_mean,alpha2|BZD_SITE_102|HIS|pi_stack|offset_mean,alpha2|BZD_SITE_103|ASN|halogen_bond|frequency,alpha2|BZD_SITE_103|ASN|hydrophobic_interaction|frequency,alpha2|BZD_SITE_138|GLU|hydrogen_bond|frequency,alpha2|BZD_SITE_138|GLU|salt_bridge|frequency,alpha2|BZD_SITE_154|PRO|hydrophobic_interaction|frequency,alpha2|BZD_SITE_156|LYS|hydrophobic_interaction|frequency,alpha2|BZD_SITE_156|LYS|pi_cation_interaction|frequency,alpha2|BZD_SITE_160|TYR|halogen_bond|frequency,alpha2|BZD_SITE_160|TYR|hydrophobic_interaction|frequency,alpha2|BZD_SITE_201|GLU|salt_bridge|frequency,alpha2|BZD_SITE_203|ILE|hydrophobic_interaction|frequency,alpha2|BZD_SITE_204|LYS|halogen_bond|frequency,alpha2|BZD_SITE_206|SER|hydrogen_bond|frequency,alpha2|BZD_SITE_207|THR|hydrogen_bond|frequency,alpha2|BZD_SITE_207|THR|hydrophobic_interaction|frequency,alpha2|BZD_SITE_210|TYR|hydrogen_bond|frequency,alpha2|BZD_SITE_210|TYR|hydrophobic_interaction|frequency,alpha2|BZD_SITE_210|TYR|pi_stack|frequency,alpha2|BZD_SITE_210|TYR|pi_stack|P_frequency,alpha2|BZD_SITE_210|TYR|pi_stack|T_frequency,alpha2|BZD_SITE_210|TYR|pi_stack|centdist_mean,alpha2|BZD_SITE_210|TYR|pi_stack|angle_mean,alpha2|BZD_SITE_210|TYR|pi_stack|offset_mean,alpha2|BZD_SITE_212|VAL|hydrophobic_interaction|frequency
diazepam,0.0,0.15555555555555556,0.6222222222222222,0.4222222222222222,0.4222222222222222,0.0,3.9242105263157896,13.968947368421054,1.239473684210526,0.0,0.0,0.5555555555555556,0.37777777777777777,0.3111111111111111,0.06666666666666667,4.332941176470589,26.333529411764708,1.0858823529411765,0.0,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.17777777777777778,0.0,0.17777777777777778,5.2975,73.87875,1.76,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.044444444444444446,0.0,0.0,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.2222222222222222,0.0,0.0,0.0,NA,NA,NA,0.0,0.5111111111111111,0.022222222222222223,0.0,0.0,0.17777777777777778,0.0,0.13333333333333333,0.0,0.0,0.2,0.0,0.13333333333333333,0.1111111111111111,0.022222222222222223,4.3549999999999995,33.305,1.0350000000000001,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,NA,NA,NA,0.022222222222222223,0.0,0.0,0.08888888888888889,0.06666666666666667,0.044444444444444446,0.0,0.7555555555555555,0.3333333333333333,0.0,0.3333333333333333,4.826,72.57799999999999,1.454666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.35555555555555557,0.0,0.15555555555555556,0.13333333333333333,0.044444444444444446,0.0,0.044444444444444446,4.425000000000001,60.385,0.92,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,0.1111111111111111,0.0,0.0,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,NA,NA,NA,0.0
alprazolam,0.0,0.0,0.6857142857142857,0.6,0.6,0.0,3.9166666666666665,10.580000000000002,1.3099999999999998,0.11428571428571428,0.0,0.6857142857142857,0.22857142857142856,0.22857142857142856,0.0,4.2787500000000005,20.3625,1.3325,0.0,0.17142857142857143,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,NA,NA,NA,0.17142857142857143,0.0,0.14285714285714285,0.08571428571428572,0.02857142857142857,0.0,0.02857142857142857,4.86,79.08,1.7,0.0,0.0,0.0,0.0,0.2,0.14285714285714285,0.05714285714285714,0.0,0.22857142857142856,0.02857142857142857,0.02857142857142857,0.0,4.51,11.49,1.89,0.0,0.6285714285714286,0.0,0.14285714285714285,0.02857142857142857,0.34285714285714286,0.08571428571428572,0.0,0.02857142857142857,0.0,0.45714285714285713,0.0,0.22857142857142856,0.22857142857142856,0.0,4.210000000000001,25.42625,1.25,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.17777777777777778,0.022222222222222223,0.044444444444444446,0.0,0.37777777777777777,0.24444444444444444,0.022222222222222223,0.2222222222222222,4.787272727272727,69.1590909090909,1.420909090909091,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.26666666666666666,0.0,0.022222222222222223,0.0,0.022222222222222223,5.14,61.25,0.96,0.0,0.2222222222222222,0.0,0.0,0.13333333333333333,0.28888888888888886,0.022222222222222223,0.0,0.022222222222222223,0.0,0.4888888888888889,0.044444444444444446,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,NA,NA,NA,0.0
triazolam,0.0,0.0,0.7,0.35,0.35,0.0,3.881428571428572,7.699285714285714,1.3257142857142858,0.025,0.0,0.65,0.175,0.175,0.0,4.331428571428571,22.41571428571429,1.33,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,NA,NA,NA,0.2,0.0,0.1,0.0,0.025,0.0,0.025,4.88,80.44,1.84,0.0,0.0,0.0,0.125,0.15,0.125,0.075,0.0,0.225,0.0,0.0,0.0,NA,NA,NA,0.0,0.675,0.0,0.0,0.0,0.25,0.05,0.0,0.0,0.0,0.4,0.0,0.175,0.175,0.0,4.254285714285714,24.219999999999995,1.3814285714285715,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,NA,NA,NA,0.022222222222222223,0.0,0.044444444444444446,0.26666666666666666,0.0,0.06666666666666667,0.0,0.4222222222222222,0.022222222222222223,0.0,0.022222222222222223,4.94,87.68,1.7,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.022222222222222223,0.08888888888888889,0.0,0.08888888888888889,4.4425,71.5625,0.645,0.022222222222222223,0.3333333333333333,0.0,0.0,0.1111111111111111,0.3111111111111111,0.0,0.0,0.0,0.0,0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0
zolpidem,0.0,0.0,0.9333333333333333,0.28888888888888886,0.28888888888888886,0.0,4.057692307692308,18.563846153846153,1.03,0.06666666666666667,0.0,0.9333333333333333,0.6222222222222222,0.6,0.022222222222222223,4.182857142857143,19.09357142857143,1.1099999999999999,0.15555555555555556,0.5111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.15555555555555556,0.022222222222222223,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.6222222222222222,0.0,0.0,0.0,NA,NA,NA,0.0,0.6444444444444445,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.26666666666666666,0.26666666666666666,0.0,4.3875,19.64166666666667,1.5691666666666668,0.0,0.0,0.0,0.0,0.6,0.13333333333333333,0.0,0.13333333333333333,5.111666666666667,79.65166666666666,0.985,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.6,0.24444444444444444,0.0,0.24444444444444444,4.658181818181819,73.29818181818182,0.8236363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.6222222222222222,0.0,0.17777777777777778,0.13333333333333333,0.0,0.0,0.0,NA,NA,NA,0.0,0.13333333333333333,0.0,0.0,0.0,0.08888888888888889,0.044444444444444446,0.0,0.2222222222222222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,NA,NA,NA,0.0
lorazepam,0.0,0.06666666666666667,0.5111111111111111,0.4,0.4,0.0,4.0294444444444455,15.890555555555554,1.4272222222222222,0.24444444444444444,0.0,0.6,0.13333333333333333,0.13333333333333333,0.0,4.1866666666666665,24.04666666666667,0.8483333333333333,0.044444444444444446,0.08888888888888889,0.1111111111111111,0.0,0.0,0.15555555555555556,0.06666666666666667,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,NA,NA,NA,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.0,0.022222222222222223,0.0,0.022222222222222223,5.33,89.09,0.76,0.022222222222222223,0.0,0.022222222222222223,0.044444444444444446,0.2222222222222222,0.0,0.044444444444444446,0.0,0.13333333333333333,0.0,0.0,0.0,NA,NA,NA,0.022222222222222223,0.7555555555555555,0.0,0.0,0.0,0.15555555555555556,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.022222222222222223,0.28888888888888886,0.0,0.022222222222222223,0.0,0.022222222222222223,4.77,77.09,1.25,0.0,0.0,0.13333333333333333,0.28888888888888886,0.13333333333333333,0.0,0.0,0.0,NA,NA,NA,0.044444444444444446,0.15555555555555556,0.24444444444444444,0.4222222222222222,0.0,0.044444444444444446,0.0,0.4,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.15555555555555556,0.0,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.0,0.35555555555555557,0.06666666666666667,0.044444444444444446,0.0,0.0,0.0,NA,NA,NA,0.022222222222222223,0.3111111111111111,0.044444444444444446,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0
clonazepam,0.0,0.06666666666666667,0.6,0.37777777777777777,0.37777777777777777,0.0,3.806470588235294,11.974117647058824,1.2429411764705882,0.1111111111111111,0.0,0.6444444444444445,0.17777777777777778,0.17777777777777778,0.0,4.11125,15.775,0.8674999999999999,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.044444444444444446,0.2222222222222222,0.0,0.0,0.0,NA,NA,NA,0.0,0.2,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.06666666666666667,0.0,0.3111111111111111,0.0,0.0,0.0,NA,NA,NA,0.0,0.5555555555555556,0.022222222222222223,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0,0.24444444444444444,0.0,0.17777777777777778,0.17777777777777778,0.0,4.32375,21.619999999999997,1.5150000000000001,0.0,0.0,0.1111111111111111,0.17777777777777778,0.3111111111111111,0.0,0.0,0.0,NA,NA,NA,0.0,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.17777777777777778,0.06666666666666667,0.022222222222222223,0.0,0.022222222222222223,4.43,65.98,0.87,0.0,0.28888888888888886,0.1111111111111111,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,NA,NA,NA,0.0
midazolam,0.0,0.09302325581395349,0.7441860465116279,0.7209302325581395,0.6976744186046512,0.023255813953488372,4.107419354838709,16.700322580645164,1.5203225806451615,0.0,0.0,0.46511627906976744,0.37209302325581395,0.37209302325581395,0.0,4.27375,22.41125,1.2512500000000002,0.0,0.06976744186046512,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.09302325581395349,0.20930232558139536,0.0,0.20930232558139536,5.157777777777778,67.02555555555557,1.267777777777778,0.0,0.0,0.13953488372093023,0.0,0.06976744186046512,0.0,0.06976744186046512,5.0,61.653333333333336,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.11627906976744186,0.06976744186046512,0.18604651162790697,0.0,0.0,0.0,NA,NA,NA,0.0,0.627906976744186,0.0,0.0,0.0,0.20930232558139536,0.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.6666666666666666,0.044444444444444446,0.0,0.044444444444444446,5.015000000000001,80.2,1.045,0.0,0.0,0.0,0.35555555555555557,0.0,0.06666666666666667,0.0,0.7333333333333333,0.08888888888888889,0.0,0.08888888888888889,4.6025,63.845,1.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.2,0.0,0.15555555555555556,0.06666666666666667,0.0,0.0,0.0,NA,NA,NA,0.0,0.5111111111111111,0.0,0.0,0.044444444444444446,0.37777777777777777,0.022222222222222223,0.08888888888888889,0.044444444444444446,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.0,4.135,29.369999999999997,1.4649999999999999,0.0
temazepam,0.0,0.15555555555555556,0.7333333333333333,0.4444444444444444,0.4444444444444444,0.0,3.9255000000000004,15.219,1.29,0.2222222222222222,0.022222222222222223,0.7333333333333333,0.08888888888888889,0.08888888888888889,0.0,4.3475,20.95,1.15,0.0,0.24444444444444444,0.022222222222222223,0.022222222222222223,0.0,0.2,0.0,0.0,0.022222222222222223,0.0,0.1111111111111111,0.0,0.0,0.0,NA,NA,NA,0.1111111111111111,0.17777777777777778,0.06666666666666667,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.022222222222222223,0.0,0.2,0.0,0.0,0.0,NA,NA,NA,0.0,0.8,0.0,0.06666666666666667,0.0,0.24444444444444444,0.2,0.0,0.06666666666666667,0.0,0.28888888888888886,0.0,0.1111111111111111,0.1111111111111111,0.0,4.178,23.996,1.29,0.0,0.0,0.0,0.06666666666666667,0.4888888888888889,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.7111111111111111,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.06666666666666667,0.0,0.0,0.4,0.044444444444444446,0.0,0.0,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.0,0.022222222222222223,0.0,0.022222222222222223,5.08,70.96,0.31,0.0,0.3333333333333333,0.044444444444444446,0.0,0.13333333333333333,0.26666666666666666,0.0,0.0,0.022222222222222223,0.0,0.5111111111111111,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,4.25,20.79,1.9,0.0
zopiclone,0.08888888888888889,0.2,0.2,0.2222222222222222,0.2222222222222222,0.0,4.311333333333334,13.812666666666667,1.656,0.5777777777777777,0.0,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.0,4.384736842105262,25.46842105263158,1.3526315789473684,0.022222222222222223,0.15555555555555556,0.0,0.0,0.022222222222222223,0.022222222222222223,0.0,0.1111111111111111,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.08888888888888889,5.365,70.96249999999999,1.8025,0.0,0.0,0.0,0.0,0.4222222222222222,0.0,0.0,0.0,0.15555555555555556,0.0,0.0,0.0,NA,NA,NA,0.0,0.3111111111111111,0.0,0.0,0.0,0.5111111111111111,0.08888888888888889,0.022222222222222223,0.0,0.0,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.0,3.919166666666667,14.108333333333334,0.9549999999999997,0.08888888888888889,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,5.199999999999999,77.71111111111111,1.0933333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.15555555555555556,0.08888888888888889,0.06666666666666667,4.538571428571428,45.34571428571429,1.3271428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.2,0.022222222222222223,0.0,0.0,0.06666666666666667,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.08888888888888889,0.0,0.022222222222222223,0.24444444444444444,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.08888888888888889,0.08888888888888889,0.0,4.01,13.3325,1.085,0.0
zaleplon,0.0,0.08888888888888889,0.9111111111111111,0.4444444444444444,0.4444444444444444,0.0,4.148260869565217,16.790434782608692,1.3478260869565217,0.17777777777777778,0.0,0.8888888888888888,0.9333333333333333,0.9333333333333333,0.0,4.2444186046511625,16.812558139534882,0.8716279069767441,0.08888888888888889,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0,0.0,0.0,0.1111111111111111,0.08888888888888889,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,NA,NA,NA,0.0,0.6,0.0,0.0,0.0,0.13333333333333333,0.08888888888888889,0.06666666666666667,0.13333333333333333,0.0,0.35555555555555557,0.0,0.08888888888888889,0.08888888888888889,0.0,4.3475,23.63,1.4825,0.0,0.022222222222222223,0.0,0.0,0.5777777777777777,0.24444444444444444,0.0,0.24444444444444444,5.1984615384615385,71.61999999999999,0.8430769230769231,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8222222222222222,0.24444444444444444,0.2222222222222222,0.022222222222222223,4.112727272727273,23.548181818181817,1.0545454545454547,0.022222222222222223,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28888888888888886,0.0,0.1111111111111111,0.0,0.2,0.0,0.2,4.884444444444444,82.97,1.3933333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.6666666666666666,0.0,0.17777777777777778,0.17777777777777778,0.08888888888888889,0.1111111111111111,0.6888888888888889,0.044444444444444446,0.044444444444444446,0.0,4.6,14.785,1.58,0.044444444444444446
